region,started_at,finished_at,naive
Донецька область,2022-03-01 13:36:27+00:00,2022-03-01 14:06:27+00:00,True
Київ,2022-03-01 13:39:43+00:00,2022-03-01 13:51:30+00:00,False
Івано-Франківська область,2022-03-01 13:39:52+00:00,2022-03-01 13:57:44+00:00,False
Одеська область,2022-03-01 13:40:12+00:00,2022-03-01 13:49:23+00:00,False
Львівська область,2022-03-01 13:42:13+00:00,2022-03-01 13:59:12+00:00,False
Київ,2022-03-01 14:22:14+00:00,2022-03-01 14:34:15+00:00,False
Вінницька область,2022-03-01 14:29:36+00:00,2022-03-01 14:44:01+00:00,False
Черкаська область,2022-03-01 14:33:11+00:00,2022-03-01 15:03:11+00:00,True
Полтавська область,2022-03-01 14:33:36+00:00,2022-03-01 14:46:17+00:00,False
Одеська область,2022-03-01 14:42:39+00:00,2022-03-01 15:12:39+00:00,True
Вінницька область,2022-03-01 14:46:46+00:00,2022-03-01 15:15:00+00:00,False
Харківська область,2022-03-01 14:52:16+00:00,2022-03-01 15:22:16+00:00,True
Київ,2022-03-01 15:08:44+00:00,2022-03-01 15:38:44+00:00,True
Кіровоградська область,2022-03-01 15:12:39+00:00,2022-03-01 15:42:39+00:00,True
Чернігівська область,2022-03-01 15:13:34+00:00,2022-03-01 15:43:34+00:00,True
Київська область,2022-03-01 15:33:22+00:00,2022-03-01 16:03:22+00:00,True
Харківська область,2022-03-01 16:43:19+00:00,2022-03-01 17:13:19+00:00,True
Запорізька область,2022-03-01 16:43:27+00:00,2022-03-01 17:13:27+00:00,True
Дніпропетровська область,2022-03-01 16:50:16+00:00,2022-03-01 17:45:26+00:00,False
Рівненська область,2022-03-01 17:44:34+00:00,2022-03-01 17:54:31+00:00,False
Сумська область,2022-03-01 18:32:22+00:00,2022-03-01 19:02:22+00:00,True
Волинська область,2022-03-01 18:33:07+00:00,2022-03-01 18:38:02+00:00,False
Хмельницька область,2022-03-01 18:35:53+00:00,2022-03-01 18:46:53+00:00,False
Львівська область,2022-03-01 18:36:40+00:00,2022-03-01 18:45:07+00:00,False
Дніпропетровська область,2022-03-01 19:00:48+00:00,2022-03-01 19:21:15+00:00,False
Чернігівська область,2022-03-01 19:22:36+00:00,2022-03-01 19:52:36+00:00,True
Миколаївська область,2022-03-01 19:30:25+00:00,2022-03-01 20:25:21+00:00,False
Дніпропетровська область,2022-03-01 19:56:52+00:00,2022-03-01 20:31:38+00:00,False
Київ,2022-03-01 20:05:36+00:00,2022-03-01 21:49:30+00:00,False
Вінницька область,2022-03-01 20:07:31+00:00,2022-03-01 20:45:33+00:00,False
Львівська область,2022-03-01 20:13:31+00:00,2022-03-01 21:36:59+00:00,False
Полтавська область,2022-03-01 20:14:14+00:00,2022-03-01 20:34:35+00:00,False
Хмельницька область,2022-03-01 20:15:01+00:00,2022-03-01 20:45:01+00:00,True
Кіровоградська область,2022-03-01 20:15:44+00:00,2022-03-01 20:45:44+00:00,True
Черкаська область,2022-03-01 20:18:09+00:00,2022-03-01 21:39:01+00:00,False
Донецька область,2022-03-01 22:01:46+00:00,2022-03-01 22:31:46+00:00,True
Харківська область,2022-03-01 22:04:48+00:00,2022-03-01 22:34:48+00:00,True
Донецька область,2022-03-01 23:16:39+00:00,2022-03-01 23:46:39+00:00,True
Дніпропетровська область,2022-03-02 04:02:29+00:00,2022-03-02 04:20:20+00:00,False
Кіровоградська область,2022-03-02 04:18:08+00:00,2022-03-02 04:42:40+00:00,False
Київ,2022-03-02 05:35:20+00:00,2022-03-02 06:29:26+00:00,False
Чернігівська область,2022-03-02 05:36:51+00:00,2022-03-02 06:14:59+00:00,False
Полтавська область,2022-03-02 05:38:28+00:00,2022-03-02 06:32:12+00:00,False
Сумська область,2022-03-02 05:40:07+00:00,2022-03-02 06:10:07+00:00,True
Черкаська область,2022-03-02 05:45:53+00:00,2022-03-02 06:32:40+00:00,False
Миколаївська область,2022-03-02 05:57:37+00:00,2022-03-02 06:27:37+00:00,True
Дніпропетровська область,2022-03-02 06:04:23+00:00,2022-03-02 06:25:02+00:00,False
Житомирська область,2022-03-02 06:10:35+00:00,2022-03-02 06:39:51+00:00,False
Київська область,2022-03-02 06:12:54+00:00,2022-03-02 06:42:54+00:00,True
Харківська область,2022-03-02 06:21:02+00:00,2022-03-02 06:51:02+00:00,True
Миколаївська область,2022-03-02 07:26:59+00:00,2022-03-02 07:35:08+00:00,False
Київ,2022-03-02 07:36:20+00:00,2022-03-02 08:06:20+00:00,True
Чернігівська область,2022-03-02 07:52:06+00:00,2022-03-02 08:03:04+00:00,False
Миколаївська область,2022-03-02 08:00:42+00:00,2022-03-02 08:30:42+00:00,True
Вінницька область,2022-03-02 08:16:45+00:00,2022-03-02 08:48:44+00:00,False
Київ,2022-03-02 08:18:11+00:00,2022-03-02 08:53:18+00:00,False
Житомирська область,2022-03-02 08:20:16+00:00,2022-03-02 09:02:11+00:00,False
Волинська область,2022-03-02 08:21:09+00:00,2022-03-02 08:49:09+00:00,False
Запорізька область,2022-03-02 08:21:20+00:00,2022-03-02 08:53:01+00:00,False
Львівська область,2022-03-02 08:21:38+00:00,2022-03-02 08:53:48+00:00,False
Київська область,2022-03-02 08:22:41+00:00,2022-03-02 09:13:07+00:00,False
Рівненська область,2022-03-02 08:23:12+00:00,2022-03-02 08:34:19+00:00,False
Черкаська область,2022-03-02 08:24:04+00:00,2022-03-02 09:02:47+00:00,False
Одеська область,2022-03-02 08:25:48+00:00,2022-03-02 08:53:33+00:00,False
Кіровоградська область,2022-03-02 08:27:51+00:00,2022-03-02 08:57:51+00:00,True
Чернівецька область,2022-03-02 08:32:18+00:00,2022-03-02 09:02:18+00:00,True
Харківська область,2022-03-02 08:35:57+00:00,2022-03-02 09:05:57+00:00,True
Івано-Франківська область,2022-03-02 08:38:48+00:00,2022-03-02 08:59:54+00:00,False
Миколаївська область,2022-03-02 08:56:24+00:00,2022-03-02 09:26:24+00:00,True
Київ,2022-03-02 10:36:23+00:00,2022-03-02 10:57:00+00:00,False
Харківська область,2022-03-02 10:41:26+00:00,2022-03-02 11:11:26+00:00,True
Київ,2022-03-02 10:58:21+00:00,2022-03-02 12:35:29+00:00,False
Житомирська область,2022-03-02 11:28:20+00:00,2022-03-02 11:50:44+00:00,False
Чернігівська область,2022-03-02 11:31:07+00:00,2022-03-02 12:01:07+00:00,True
Донецька область,2022-03-02 12:08:26+00:00,2022-03-02 12:38:26+00:00,True
Житомирська область,2022-03-02 12:18:16+00:00,2022-03-02 12:37:59+00:00,False
Чернігівська область,2022-03-02 13:03:35+00:00,2022-03-02 13:06:23+00:00,False
Київ,2022-03-02 13:30:13+00:00,2022-03-02 14:00:13+00:00,True
Вінницька область,2022-03-02 13:33:52+00:00,2022-03-02 13:55:50+00:00,False
Житомирська область,2022-03-02 13:35:48+00:00,2022-03-02 14:03:42+00:00,False
Черкаська область,2022-03-02 13:37:47+00:00,2022-03-02 14:10:40+00:00,False
Полтавська область,2022-03-02 13:46:28+00:00,2022-03-02 14:09:15+00:00,False
Харківська область,2022-03-02 14:04:27+00:00,2022-03-02 14:34:27+00:00,True
Київ,2022-03-02 14:15:32+00:00,2022-03-02 14:29:08+00:00,False
Вінницька область,2022-03-02 14:17:57+00:00,2022-03-02 14:32:45+00:00,False
Полтавська область,2022-03-02 14:22:00+00:00,2022-03-02 14:30:46+00:00,False
Житомирська область,2022-03-02 14:22:27+00:00,2022-03-02 14:30:56+00:00,False
Харківська область,2022-03-02 14:39:38+00:00,2022-03-02 15:32:10+00:00,False
Сумська область,2022-03-02 14:49:40+00:00,2022-03-02 15:19:40+00:00,True
Чернігівська область,2022-03-02 14:49:57+00:00,2022-03-02 15:21:26+00:00,False
Чернігівська область,2022-03-02 15:26:36+00:00,2022-03-02 16:12:41+00:00,False
Рівненська область,2022-03-02 15:29:28+00:00,2022-03-02 15:40:01+00:00,False
Волинська область,2022-03-02 15:31:18+00:00,2022-03-02 15:42:23+00:00,False
Івано-Франківська область,2022-03-02 15:34:33+00:00,2022-03-02 15:47:57+00:00,False
Тернопільська область,2022-03-02 15:36:10+00:00,2022-03-02 16:17:40+00:00,False
Львівська область,2022-03-02 15:41:20+00:00,2022-03-02 15:50:14+00:00,False
Волинська область,2022-03-02 15:46:35+00:00,2022-03-02 16:16:35+00:00,True
Вінницька область,2022-03-02 16:29:09+00:00,2022-03-02 16:58:03+00:00,False
Житомирська область,2022-03-02 16:30:40+00:00,2022-03-02 17:11:56+00:00,False
Хмельницька область,2022-03-02 16:38:22+00:00,2022-03-02 19:27:45+00:00,False
Львівська область,2022-03-02 16:38:34+00:00,2022-03-02 16:56:46+00:00,False
Харківська область,2022-03-02 17:01:32+00:00,2022-03-02 17:31:32+00:00,True
Чернігівська область,2022-03-02 17:14:53+00:00,2022-03-02 17:44:53+00:00,True
Чернігівська область,2022-03-02 17:57:52+00:00,2022-03-02 18:27:52+00:00,True
Київ,2022-03-02 18:25:43+00:00,2022-03-02 18:55:43+00:00,True
Волинська область,2022-03-02 18:28:46+00:00,2022-03-02 18:37:00+00:00,False
Житомирська область,2022-03-02 18:29:12+00:00,2022-03-02 19:20:55+00:00,False
Львівська область,2022-03-02 18:29:40+00:00,2022-03-02 18:44:53+00:00,False
Івано-Франківська область,2022-03-02 18:30:12+00:00,2022-03-02 18:58:09+00:00,False
Харківська область,2022-03-02 18:31:42+00:00,2022-03-02 19:01:42+00:00,True
Черкаська область,2022-03-02 18:32:16+00:00,2022-03-02 19:34:36+00:00,False
Запорізька область,2022-03-02 18:32:42+00:00,2022-03-02 19:27:19+00:00,False
Чернівецька область,2022-03-02 18:33:14+00:00,2022-03-02 19:30:51+00:00,False
Тернопільська область,2022-03-02 18:34:52+00:00,2022-03-02 19:41:31+00:00,False
Одеська область,2022-03-02 18:35:10+00:00,2022-03-02 19:21:56+00:00,False
Миколаївська область,2022-03-02 18:46:54+00:00,2022-03-02 19:28:52+00:00,False
Кіровоградська область,2022-03-02 18:50:02+00:00,2022-03-02 19:27:16+00:00,False
Київ,2022-03-02 18:57:29+00:00,2022-03-02 19:24:54+00:00,False
Львівська область,2022-03-02 19:02:36+00:00,2022-03-02 19:29:06+00:00,False
Івано-Франківська область,2022-03-02 19:03:04+00:00,2022-03-02 19:25:29+00:00,False
Сумська область,2022-03-02 19:13:25+00:00,2022-03-02 19:47:38+00:00,False
Донецька область,2022-03-02 19:25:34+00:00,2022-03-02 19:55:34+00:00,True
Чернівецька область,2022-03-02 19:37:14+00:00,2022-03-02 19:39:10+00:00,False
Харківська область,2022-03-02 20:02:13+00:00,2022-03-02 20:32:13+00:00,True
Чернігівська область,2022-03-02 20:17:47+00:00,2022-03-02 20:52:53+00:00,False
Київ,2022-03-02 20:18:39+00:00,2022-03-02 21:15:38+00:00,False
Житомирська область,2022-03-02 20:20:47+00:00,2022-03-02 20:56:37+00:00,False
Кіровоградська область,2022-03-02 20:21:13+00:00,2022-03-02 20:57:27+00:00,False
Черкаська область,2022-03-02 20:23:45+00:00,2022-03-02 20:59:27+00:00,False
Полтавська область,2022-03-02 20:31:17+00:00,2022-03-02 20:55:28+00:00,False
Харківська область,2022-03-02 20:55:59+00:00,2022-03-02 21:25:59+00:00,True
Сумська область,2022-03-02 22:40:26+00:00,2022-03-02 23:10:26+00:00,True
Київ,2022-03-02 23:21:49+00:00,2022-03-03 00:38:01+00:00,False
Чернігівська область,2022-03-02 23:26:29+00:00,2022-03-03 00:07:23+00:00,False
Житомирська область,2022-03-02 23:51:11+00:00,2022-03-03 02:37:15+00:00,False
Івано-Франківська область,2022-03-02 23:51:54+00:00,2022-03-03 00:41:26+00:00,False
Львівська область,2022-03-02 23:52:22+00:00,2022-03-03 00:38:20+00:00,False
Волинська область,2022-03-02 23:52:59+00:00,2022-03-03 00:19:21+00:00,False
Хмельницька область,2022-03-02 23:53:26+00:00,2022-03-03 00:44:07+00:00,False
Черкаська область,2022-03-02 23:53:36+00:00,2022-03-03 00:43:59+00:00,False
Чернівецька область,2022-03-02 23:54:49+00:00,2022-03-03 00:41:53+00:00,False
Полтавська область,2022-03-02 23:56:11+00:00,2022-03-03 00:53:07+00:00,False
Кіровоградська область,2022-03-02 23:57:44+00:00,2022-03-03 00:40:48+00:00,False
Миколаївська область,2022-03-03 00:01:56+00:00,2022-03-03 00:45:22+00:00,False
Запорізька область,2022-03-03 00:07:49+00:00,2022-03-03 00:45:32+00:00,False
Одеська область,2022-03-03 00:09:29+00:00,2022-03-03 00:34:07+00:00,False
Київ,2022-03-03 00:44:46+00:00,2022-03-03 01:14:46+00:00,True
Київ,2022-03-03 02:27:54+00:00,2022-03-03 05:16:36+00:00,False
Миколаївська область,2022-03-03 04:44:21+00:00,2022-03-03 05:14:21+00:00,True
Київ,2022-03-03 05:28:41+00:00,2022-03-03 05:58:41+00:00,True
Миколаївська область,2022-03-03 05:29:33+00:00,2022-03-03 05:59:33+00:00,True
Житомирська область,2022-03-03 05:32:02+00:00,2022-03-03 06:36:24+00:00,False
Київська область,2022-03-03 05:33:53+00:00,2022-03-03 06:03:53+00:00,True
Черкаська область,2022-03-03 05:38:10+00:00,2022-03-03 09:20:05+00:00,False
Харківська область,2022-03-03 05:56:44+00:00,2022-03-03 06:24:54+00:00,False
Рівненська область,2022-03-03 06:22:12+00:00,2022-03-03 06:25:34+00:00,False
Волинська область,2022-03-03 06:23:53+00:00,2022-03-03 06:29:48+00:00,False
Львівська область,2022-03-03 06:25:55+00:00,2022-03-03 06:54:57+00:00,False
Хмельницька область,2022-03-03 06:27:33+00:00,2022-03-03 06:55:27+00:00,False
Тернопільська область,2022-03-03 06:28:52+00:00,2022-03-03 06:45:25+00:00,False
Київ,2022-03-03 06:42:09+00:00,2022-03-03 09:11:15+00:00,False
Чернігівська область,2022-03-03 06:53:17+00:00,2022-03-03 07:21:44+00:00,False
Полтавська область,2022-03-03 06:56:46+00:00,2022-03-03 07:14:05+00:00,False
